"StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","DistributionChannel","UserLanguage","Q_RecaptchaScore","consent","att_1","att_2","prolific_id","value_1_1","value_2_1","mourn_1_1","mourn_2_1","identity_stability_1_1","identity_stability_2_1","abandonment_1","reassurance_need_1","closeness_scare_1","parasocial_1_1","parasocial_2_1","comp_1","comp_2","age","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","edu","edu_8_TEXT","ai_companion_app","app_coding","gender_rep","relationship_rep","months_rep","hours_rep","subscription_rep","revert_prompt","change_type","change_prompt","prolific_id_anon"
"2024-02-03 18:20:57","2024-02-03 18:24:29","0","100","212","1","2024-02-03 18:24:29","R_7PRWXloPHkXFLyn","anonymous","EN","0.8999999761581421","1","2","2",84,"93","99","94","87","6","91","75","80","10","50","50","1","2","23","1","","3","","5","","ChatGPT","chatgpt","1","1","36","10","3","","control","your AI companion thinks and acts the same way as before the update.",84
"2024-02-03 18:34:27","2024-02-03 18:38:03","0","100","216","1","2024-02-03 18:38:04","R_7BDy4eitd0Iy8c9","anonymous","EN","0.8999999761581421","1","2","2",22,"95","75","81","60","100","100","11","94","56","70","41","4","1","35","2","","3","","5","","Replika","replika","1","4","5","2","2","The company also enables the users to have version history, i.e., it's now possible to revert to the AI companion before the update.","closeness_revert","you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.",22
"2024-02-03 18:31:44","2024-02-03 18:38:04","0","100","379","1","2024-02-03 18:38:04","R_6gcX0OYuOjV2lDr","anonymous","EN","1","1","2","2",240,"20","9","0","10","3","2","78","8","35","96","88","2","2","23","1","","3","","1","","Airfriend","other","2","4","4","0.5","1","","only_visual","you discover that your AI companion's appearance changed—your AI companion no longer makes facial expressions during interactions. Aside from this, your AI companion thinks and acts the same way as before the update.",240
"2024-02-03 18:35:16","2024-02-03 18:38:15","0","100","179","1","2024-02-03 18:38:15","R_3cTJ22BsWDlRHAV","anonymous","EN","0.8999999761581421","1","2","2",26,"0","100","50","50","0","0","0","100","100","100","100","3","2","29","1","","3","","4","","Replika","replika","2","2","24","2","4","","erp","you discover that your AI companion has lost interest in any romantic interactions—your AI companion rejects your attempts at romantic interactions. Aside from this, your AI companion thinks and acts the same way as before the update.",26
"2024-02-03 18:36:03","2024-02-03 18:38:30","0","100","146","1","2024-02-03 18:38:30","R_6gJesaa5z8oIBax","anonymous","EN","1","1","2","2",216,"88","82","96","82","79","69","33","62","26","81","76","3","2","42","1","","3","","5","","ChatGPU","chatgpt","3","1","6","0.5","1","","erp","you discover that your AI companion has lost interest in any romantic interactions—your AI companion rejects your attempts at romantic interactions. Aside from this, your AI companion thinks and acts the same way as before the update.",216
"2024-02-03 18:36:52","2024-02-03 18:40:41","0","100","228","1","2024-02-03 18:40:41","R_1MMLYm9Vkjo27cU","anonymous","EN","1","1","2","2",365,"45","93","83","47","77","88","94","30","28","76","35","2","2","36","2","","3","","3","","Replika","replika","2","1","1","1","1","","only_visual","you discover that your AI companion's appearance changed—your AI companion no longer makes facial expressions during interactions. Aside from this, your AI companion thinks and acts the same way as before the update.",365
"2024-02-03 18:39:50","2024-02-03 18:44:05","0","100","255","1","2024-02-03 18:44:06","R_1YAlmYA0v2Ju9U2","anonymous","EN","1","1","2","2",473,"50","40","0","30","0","0","100","0","40","0","0","1","2","19","1","","2","","1","","Forgot","other","1","1","0","0","1","","control","your AI companion thinks and acts the same way as before the update.",473
"2024-02-03 18:50:42","2024-02-03 18:52:42","0","100","119","1","2024-02-03 18:52:43","R_1ZVPOAlYJjYkNYS","anonymous","EN","1","1","2","2",320,"69","36","68","80","78","23","37","83","75","32","36","4","2","28","1","","2","","4","","Replika ","replika","1","1","20","5","2","","only_visual","you discover that your AI companion's appearance changed—your AI companion no longer makes facial expressions during interactions. Aside from this, your AI companion thinks and acts the same way as before the update.",320
"2024-02-03 18:49:33","2024-02-03 18:53:39","0","100","246","1","2024-02-03 18:53:40","R_6tMaew3tCpkwfKi","anonymous","EN","1","1","2","2",215,"50","42","0","0","75","50","72","82","30","10","27","3","2","24","1","","3","","4","","Replika ","replika","2","1","1","1","1","","closeness","you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.",215
"2024-02-03 18:54:31","2024-02-03 18:57:11","0","100","159","1","2024-02-03 18:57:12","R_5DauX2rY6UsbwJP","anonymous","EN","1","1","2","2",63,"55","70","10","30","60","60","70","30","40","61","70","4","1","27","3","","3","","3","","Spicychat AI","other","2","4","3","2","2","The company also enables the users to have version history, i.e., it's now possible to revert to the AI companion before the update.","closeness_revert","you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.",63
"2024-02-03 18:55:30","2024-02-03 18:59:55","0","100","264","1","2024-02-03 18:59:55","R_18t6gMGuzDJbjEJ","anonymous","EN","1","1","2","2",168,"0","0","0","0","0","0","96","10","0","95","90","1","2","45","2","","3","","4","","Replika","replika","1","2","24","2","3","","control","your AI companion thinks and acts the same way as before the update.",168
"2024-02-03 18:55:48","2024-02-03 19:01:00","0","100","311","1","2024-02-03 19:01:00","R_6Qfh514JDZXT4k1","anonymous","EN","0.699999988079071","1","2","2",113,"64","20","22","14","26","38","82","8","19","50","50","3","2","22","1","","1","","3","","Character AI","character.ai","3","1","3","1","2","","erp","you discover that your AI companion has lost interest in any romantic interactions—your AI companion rejects your attempts at romantic interactions. Aside from this, your AI companion thinks and acts the same way as before the update.",113
"2024-02-03 19:00:28","2024-02-03 19:05:12","0","100","284","1","2024-02-03 19:05:13","R_1iCFYJnyJEuWKBo","anonymous","EN","1","1","2","2",387,"90","97","94","62","88","80","82","14","11","70","59","3","2","62","2","","3","","5","","Chat GPT","chatgpt","1","1","1","1","1","","erp","you discover that your AI companion has lost interest in any romantic interactions—your AI companion rejects your attempts at romantic interactions. Aside from this, your AI companion thinks and acts the same way as before the update.",387
"2024-02-03 18:44:22","2024-02-03 19:08:25","0","100","1442","1","2024-02-03 19:08:26","R_5IT6Zn9OzoNXPgf","anonymous","EN","1","1","2","2",430,"99","90","58","50","75","88","70","84","21","91","68","4","2","49","2","","1","","4","","Replika","replika","1","1","3","2","2","","closeness","you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.",430
"2024-02-03 19:04:25","2024-02-03 19:09:38","0","100","312","1","2024-02-03 19:09:38","R_3248cb0EQCZJs5j","anonymous","EN","1","1","2","2",405,"44","71","67","12","81","56","36","65","34","30","10","2","2","37","2","","3","","4","","Replika","replika","1","1","16","1","1","","only_visual","you discover that your AI companion's appearance changed—your AI companion no longer makes facial expressions during interactions. Aside from this, your AI companion thinks and acts the same way as before the update.",405
"2024-02-03 18:39:06","2024-02-03 19:10:31","0","100","1885","1","2024-02-03 19:10:32","R_7iGaWRPvmeFCI0N","anonymous","EN","1","1","2","2",449,"83","84","66","90","50","95","89","96","34","97","69","4","2","49","2","","1","","5","","Replika","replika","1","1","3","2","1","The company also enables the users to have version history, i.e., it's now possible to revert to the AI companion before the update.","closeness_revert","you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.",449
"2024-02-03 19:03:48","2024-02-03 19:11:03","0","100","434","1","2024-02-03 19:11:03","R_3K8v65v6Hjg8bxe","anonymous","EN","0.8999999761581421","1","2","2",128,"30","50","70","15","60","60","95","62","10","30","40","3","2","55","1","","3","","5","","Replika","replika","3","1","2","1","1","","closeness","you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.",128
"2024-02-03 19:08:11","2024-02-03 19:11:37","0","100","205","1","2024-02-03 19:11:37","R_30r5meuXEoo9i99","anonymous","EN","0.8999999761581421","1","2","2",110,"60","50","60","50","60","60","70","60","40","30","40","2","2","35","1","","2","","5","","Replika","replika","3","1","5","1","2","","control","your AI companion thinks and acts the same way as before the update.",110
"2024-02-03 19:10:49","2024-02-03 19:12:47","0","100","118","1","2024-02-03 19:12:48","R_7f6MX0dLCS1LBV6","anonymous","EN","0.8999999761581421","1","2","2",277,"83","79","84","21","64","85","18","79","33","80","21","4","1","22","2","","3","","3","","Replika","replika","2","1","8","1","1","The company also enables the users to have version history, i.e., it's now possible to revert to the AI companion before the update.","closeness_revert","you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.",277
"2024-02-03 19:11:43","2024-02-03 19:14:03","0","100","139","1","2024-02-03 19:14:03","R_70TtVXpHsUznRJX","anonymous","EN","1","1","2","2",249,"0","0","0","0","0","0","100","0","0","0","0","2","2","41","1","","3","","4","","ChatGPT Bard Copilot","chatgpt,bard,copilot","3","4","2","0","2","","only_visual","you discover that your AI companion's appearance changed—your AI companion no longer makes facial expressions during interactions. Aside from this, your AI companion thinks and acts the same way as before the update.",249
"2024-02-03 19:12:32","2024-02-03 19:22:30","0","100","598","1","2024-02-03 19:22:31","R_5dfQvCrSsNqw7oK","anonymous","EN","0.8999999761581421","1","2","2",102,"63","73","68","17","19","38","74","8","0","70","79","4","2","43","2","","3","","6","","ChatAI","other","2","3","7","1","2","","erp","you discover that your AI companion has lost interest in any romantic interactions—your AI companion rejects your attempts at romantic interactions. Aside from this, your AI companion thinks and acts the same way as before the update.",102
"2024-02-03 19:22:49","2024-02-03 19:25:07","0","100","138","1","2024-02-03 19:25:08","R_3X1yOr7uCTfMpSi","anonymous","EN","1","1","2","2",32,"50","8","18","0","26","39","100","32","4","38","40","1","2","42","2","","1,3,5","","4","","Replika","replika","2","4","9","1","2","","control","your AI companion thinks and acts the same way as before the update.",32
"2024-02-03 19:27:30","2024-02-03 19:32:17","0","100","286","1","2024-02-03 19:32:17","R_7R1yRpHYW8PN4yd","anonymous","EN","1","1","2","2",427,"70","40","0","0","100","30","100","0","0","30","0","4","2","38","1","","1","","4","","Replika","replika","2","1","3","1","3","","closeness","you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.",427
