"","StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","DistributionChannel","UserLanguage","Q_RecaptchaScore","consent","att_1","att_2","prolific_id","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10","prolific_id_anon"
"875","2024-01-30 17:04:08","2024-01-30 17:04:45","IP Address","100","37","True","2024-01-30 17:04:46","R_3Iof23uqU4aOuIs","anonymous","EN","1","I agree to participate in this study","Paul","Purple",2233,"yes","no","no","no","yes","yes","yes","yes","no",2233
"876","2024-01-30 17:01:19","2024-01-30 17:04:50","IP Address","100","211","True","2024-01-30 17:04:51","R_1Ik9vgfdW7vUjER","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",5719,"yes","yes","yes","yes","no","yes","yes","no","yes",5719
"877","2024-01-30 17:04:00","2024-01-30 17:04:54","IP Address","100","53","True","2024-01-30 17:04:55","R_7pJkrzRfCBRCxDc","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",4035,"yes","yes","yes","no","yes","yes","yes","no","no",4035
"878","2024-01-30 17:04:01","2024-01-30 17:04:55","IP Address","100","53","True","2024-01-30 17:04:56","R_7GpPduldua7P3Yb","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",1116,"yes","no","yes","yes","no","yes","yes","no","no",1116
"879","2024-01-30 17:01:39","2024-01-30 17:04:59","IP Address","100","200","True","2024-01-30 17:05:00","R_3ONPdEVgJ7WKZPn","anonymous","EN","1","I agree to participate in this study","Paul","Purple",918,"yes","yes","no","no","yes","yes","yes","no","no",918
"880","2024-01-30 17:03:26","2024-01-30 17:05:01","IP Address","100","94","True","2024-01-30 17:05:02","R_1VJ7DofqPFDSSj2","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",769,"no","no","no","no","no","no","no","no","no",769
"881","2024-01-30 17:04:22","2024-01-30 17:05:03","IP Address","100","40","True","2024-01-30 17:05:04","R_3kFAuyshV5PFuRb","anonymous","EN","1","I agree to participate in this study","Paul","Purple",4823,"yes","yes","yes","yes","yes","yes","yes","no","yes",4823
"882","2024-01-30 17:03:38","2024-01-30 17:05:05","IP Address","100","87","True","2024-01-30 17:05:06","R_1Kvy5EaZJSUb0ge","anonymous","EN","1","I agree to participate in this study","Paul","Purple",1380,"no","yes","no","yes","yes","yes","yes","no","no",1380
"883","2024-01-30 17:02:22","2024-01-30 17:05:08","IP Address","100","165","True","2024-01-30 17:05:08","R_7Ys8775c5qgxNOK","anonymous","EN","0.699999988079071","I agree to participate in this study","Paul","Purple",244,"yes","yes","no","yes","yes","no","yes","no","yes",244
"884","2024-01-30 17:03:59","2024-01-30 17:05:08","IP Address","100","69","True","2024-01-30 17:05:09","R_7iwEuXcfUYsI9Sb","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",3427,"yes","yes","yes","no","yes","no","yes","no","no",3427
"885","2024-01-30 17:04:10","2024-01-30 17:05:08","IP Address","100","58","True","2024-01-30 17:05:09","R_3dN6yaVwUFuedol","anonymous","EN","1","I agree to participate in this study","Paul","Purple",465,"no","no","no","yes","yes","no","no","no","no",465
"886","2024-01-30 17:04:18","2024-01-30 17:05:09","IP Address","100","50","True","2024-01-30 17:05:09","R_35NGqVi8CeF75YE","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",2512,"yes","yes","yes","yes","yes","yes","yes","yes","no",2512
"887","2024-01-30 17:04:01","2024-01-30 17:05:09","IP Address","100","68","True","2024-01-30 17:05:10","R_3nTWegJLIKjPgUo","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",293,"yes","yes","yes","yes","yes","yes","yes","yes","no",293
"888","2024-01-30 17:03:41","2024-01-30 17:05:12","IP Address","100","91","True","2024-01-30 17:05:12","R_7Amp1bjeRUXfcAx","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",5055,"yes","yes","no","yes","yes","yes","yes","no","no",5055
"889","2024-01-30 17:03:48","2024-01-30 17:05:13","IP Address","100","85","True","2024-01-30 17:05:14","R_6KIbeHKwTTdkjpw","anonymous","EN","1","I agree to participate in this study","Paul","Purple",2386,"yes","no","no","yes","yes","yes","no","no","no",2386
"890","2024-01-30 17:01:13","2024-01-30 17:05:14","IP Address","100","240","True","2024-01-30 17:05:14","R_64ERAaaQDbztRBf","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",5882,"yes","yes","yes","yes","yes","yes","yes","no","no",5882
"891","2024-01-30 17:03:31","2024-01-30 17:05:18","IP Address","100","106","True","2024-01-30 17:05:18","R_1KnndJVQWPG64wx","anonymous","EN","1","I agree to participate in this study","Paul","Purple",4548,"no","no","no","yes","no","yes","yes","no","no",4548
"892","2024-01-30 17:04:15","2024-01-30 17:05:18","IP Address","100","63","True","2024-01-30 17:05:19","R_3Oj1eZtk2p0aL48","anonymous","EN","1","I agree to participate in this study","Paul","Purple",205,"yes","yes","no","yes","yes","yes","yes","no","no",205
"893","2024-01-30 17:04:13","2024-01-30 17:05:23","IP Address","100","70","True","2024-01-30 17:05:24","R_3zcc62Kt4qv0wEx","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",4934,"yes","yes","yes","yes","yes","yes","yes","no","no",4934
"894","2024-01-30 17:04:38","2024-01-30 17:05:23","IP Address","100","44","True","2024-01-30 17:05:24","R_30waajxAfozT9Ma","anonymous","EN","1","I agree to participate in this study","Paul","Purple",1468,"yes","yes","no","yes","yes","yes","yes","yes","no",1468
"895","2024-01-30 17:03:36","2024-01-30 17:05:32","IP Address","100","116","True","2024-01-30 17:05:33","R_3vKutzOoUEBGBVv","anonymous","EN","1","I agree to participate in this study","Paul","Purple",5932,"yes","no","no","yes","yes","yes","yes","yes","no",5932
"896","2024-01-30 17:05:07","2024-01-30 17:05:50","IP Address","100","43","True","2024-01-30 17:05:50","R_1PuJ3eHXYxOPVtj","anonymous","EN","1","I agree to participate in this study","Paul","Purple",13,"yes","yes","no","yes","yes","no","yes","no","no",13
"897","2024-01-30 17:05:30","2024-01-30 17:05:53","IP Address","100","23","True","2024-01-30 17:05:54","R_6P0jw94dPZgkxDg","anonymous","EN","1","I agree to participate in this study","Paul","Purple",2843,"no","no","yes","no","yes","yes","yes","yes","yes",2843
"898","2024-01-30 17:04:11","2024-01-30 17:05:54","IP Address","100","103","True","2024-01-30 17:05:54","R_3dVhuLWeZRreSUV","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",3182,"no","no","no","yes","yes","yes","no","no","no",3182
"899","2024-01-30 17:05:12","2024-01-30 17:05:56","IP Address","100","43","True","2024-01-30 17:05:57","R_7pwuaEdqjkTOzo5","anonymous","EN","1","I agree to participate in this study","Paul","Purple",3303,"yes","yes","no","no","yes","no","yes","no","no",3303
"900","2024-01-30 17:05:33","2024-01-30 17:05:58","IP Address","100","24","True","2024-01-30 17:05:58","R_36ZFe1ddSiyQ4St","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Green",1,"","","","","","","","","",1
"901","2024-01-30 17:02:39","2024-01-30 17:06:05","IP Address","100","206","True","2024-01-30 17:06:05","R_13axJDBjartsjd4","anonymous","EN","1","I agree to participate in this study","Paul","Purple",6424,"yes","yes","no","yes","no","yes","yes","no","no",6424
"902","2024-01-30 17:05:34","2024-01-30 17:06:07","IP Address","100","33","True","2024-01-30 17:06:08","R_6BYjtJq9r7Hlvog","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",241,"no","no","no","no","no","no","yes","no","no",241
"903","2024-01-30 17:03:31","2024-01-30 17:06:09","IP Address","100","158","True","2024-01-30 17:06:10","R_3CkKiuvtBzUJaQ8","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",7513,"yes","yes","yes","yes","yes","yes","yes","yes","yes",7513
"904","2024-01-30 17:05:34","2024-01-30 17:06:14","IP Address","100","39","True","2024-01-30 17:06:14","R_6IKPxSbedc2nTDb","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",5963,"yes","no","yes","yes","no","yes","yes","no","no",5963
"905","2024-01-30 17:05:16","2024-01-30 17:06:15","IP Address","100","59","True","2024-01-30 17:06:16","R_6txUwm6BLSlwr9M","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",2576,"yes","no","no","yes","no","yes","yes","no","no",2576
"906","2024-01-30 17:05:10","2024-01-30 17:06:16","IP Address","100","66","True","2024-01-30 17:06:17","R_7SdgcoBLrMcKZkt","anonymous","EN","0.699999988079071","I agree to participate in this study","Paul","Purple",2206,"yes","no","no","no","no","no","yes","no","no",2206
"907","2024-01-30 17:05:43","2024-01-30 17:06:19","IP Address","100","35","True","2024-01-30 17:06:19","R_7im4cEURNnCTK9j","anonymous","EN","1","I agree to participate in this study","Paul","Purple",2416,"no","yes","no","yes","no","yes","yes","no","no",2416
"908","2024-01-30 17:05:09","2024-01-30 17:06:24","IP Address","100","74","True","2024-01-30 17:06:24","R_7qt2ahO7fvsPjDP","anonymous","EN","1","I agree to participate in this study","Paul","Purple",6882,"no","yes","yes","yes","no","no","yes","no","no",6882
"909","2024-01-30 17:05:43","2024-01-30 17:06:26","IP Address","100","43","True","2024-01-30 17:06:27","R_1MSxbB7XJo9iu0w","anonymous","EN","1","I agree to participate in this study","Paul","Purple",3747,"yes","yes","yes","yes","yes","yes","yes","no","no",3747
"910","2024-01-30 17:05:40","2024-01-30 17:06:31","IP Address","100","50","True","2024-01-30 17:06:32","R_1bUs1qvMTIsb3Z7","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",4640,"yes","yes","yes","yes","yes","yes","yes","yes","no",4640
"911","2024-01-30 17:05:23","2024-01-30 17:06:32","IP Address","100","69","True","2024-01-30 17:06:33","R_5CmgTTkitkIbM0u","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",1226,"no","yes","no","no","no","yes","yes","no","no",1226
"912","2024-01-30 17:05:45","2024-01-30 17:06:41","IP Address","100","55","True","2024-01-30 17:06:41","R_6Rm5KUOfhuQB4t1","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",6008,"yes","yes","yes","yes","yes","yes","yes","no","no",6008
"913","2024-01-30 17:05:39","2024-01-30 17:06:42","IP Address","100","63","True","2024-01-30 17:06:43","R_60qSbyili2GxM5Y","anonymous","EN","1","I agree to participate in this study","Paul","Purple",6074,"yes","yes","yes","yes","no","yes","yes","no","no",6074
"914","2024-01-30 17:04:52","2024-01-30 17:06:43","IP Address","100","110","True","2024-01-30 17:06:44","R_3nB4YLp29Z5rBWk","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",6426,"yes","no","no","yes","yes","yes","yes","no","no",6426
"915","2024-01-30 17:06:09","2024-01-30 17:06:49","IP Address","100","39","True","2024-01-30 17:06:49","R_3qmQhtqXGf5f7yO","anonymous","EN","1","I agree to participate in this study","Paul","Purple",5867,"yes","yes","yes","yes","no","yes","yes","yes","no",5867
"916","2024-01-30 17:04:43","2024-01-30 17:06:50","IP Address","100","126","True","2024-01-30 17:06:50","R_5Mh5So6f9oorIpy","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",6982,"yes","yes","no","yes","no","yes","yes","no","no",6982
"917","2024-01-30 17:04:34","2024-01-30 17:06:52","IP Address","100","137","True","2024-01-30 17:06:52","R_3pK6Srdd8AkVuW1","anonymous","EN","1","I agree to participate in this study","Paul","Purple",4271,"no","no","no","no","no","no","yes","no","no",4271
"918","2024-01-30 17:05:39","2024-01-30 17:07:04","IP Address","100","84","True","2024-01-30 17:07:04","R_5v2gj8nWvarRSqM","anonymous","EN","1","I agree to participate in this study","Paul","Purple",7166,"no","yes","no","yes","yes","yes","no","no","no",7166
"919","2024-01-30 17:05:47","2024-01-30 17:07:05","IP Address","100","78","True","2024-01-30 17:07:06","R_1NChxLzIW0QrJDW","anonymous","EN","1","I agree to participate in this study","Paul","Purple",5712,"no","yes","no","yes","yes","yes","yes","no","no",5712
"920","2024-01-30 17:06:18","2024-01-30 17:07:13","IP Address","100","55","True","2024-01-30 17:07:13","R_5DS2V32e581Mdw8","anonymous","EN","0.800000011920929","I agree to participate in this study","Paul","Purple",5447,"yes","yes","no","no","yes","no","no","yes","no",5447
"921","2024-01-30 17:06:19","2024-01-30 17:07:19","IP Address","100","59","True","2024-01-30 17:07:19","R_3EbO0xzkGtY6N8s","anonymous","EN","1","I agree to participate in this study","Paul","Purple",4487,"yes","yes","no","yes","yes","yes","yes","yes","no",4487
"922","2024-01-30 17:05:21","2024-01-30 17:07:19","IP Address","100","118","True","2024-01-30 17:07:20","R_6i4Ehy9s56aT1dO","anonymous","EN","1","I agree to participate in this study","Paul","Purple",2532,"yes","yes","no","yes","yes","yes","yes","yes","no",2532
"923","2024-01-30 17:06:30","2024-01-30 17:07:24","IP Address","100","53","True","2024-01-30 17:07:24","R_6E0B1jhzUP9ihkk","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",7420,"yes","yes","yes","yes","yes","yes","yes","no","no",7420
"924","2024-01-30 17:05:59","2024-01-30 17:07:24","IP Address","100","85","True","2024-01-30 17:07:25","R_62X61mYTcTFXzSC","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",3787,"yes","yes","no","yes","no","yes","yes","no","no",3787
"925","2024-01-30 17:06:05","2024-01-30 17:07:30","IP Address","100","84","True","2024-01-30 17:07:31","R_7n7JlKcbnwSoKnC","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",4013,"yes","no","no","no","no","yes","no","no","no",4013
"926","2024-01-30 17:06:43","2024-01-30 17:07:31","IP Address","100","47","True","2024-01-30 17:07:31","R_7fCHT51C9p4pYch","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",1422,"yes","yes","yes","yes","yes","no","yes","yes","no",1422
"927","2024-01-30 17:06:53","2024-01-30 17:07:41","IP Address","100","47","True","2024-01-30 17:07:41","R_7e8dfZj1onTpURN","anonymous","EN","1","I agree to participate in this study","Paul","Purple",5171,"yes","yes","yes","yes","yes","yes","yes","yes","yes",5171
"928","2024-01-30 17:05:53","2024-01-30 17:07:41","IP Address","100","107","True","2024-01-30 17:07:41","R_6OmFJd5C6i6AI9z","anonymous","EN","0.6000000238418579","I agree to participate in this study","Paul","Purple",5694,"yes","yes","yes","yes","yes","yes","yes","yes","yes",5694
"929","2024-01-30 17:07:01","2024-01-30 17:07:47","IP Address","100","45","True","2024-01-30 17:07:47","R_54eoaM5X6eqV7H5","anonymous","EN","1","I agree to participate in this study","Paul","Purple",4867,"no","yes","yes","yes","yes","yes","yes","no","no",4867
"930","2024-01-30 17:07:07","2024-01-30 17:07:47","IP Address","100","40","True","2024-01-30 17:07:48","R_1k18o0iTnvt02Nx","anonymous","EN","1","I agree to participate in this study","Paul","Purple",2167,"yes","yes","yes","yes","yes","yes","yes","no","no",2167
"931","2024-01-30 17:06:10","2024-01-30 17:07:48","IP Address","100","97","True","2024-01-30 17:07:48","R_11XkwLydHIDnqMi","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",7391,"no","yes","no","yes","yes","no","yes","no","no",7391
"932","2024-01-30 17:07:18","2024-01-30 17:07:49","IP Address","100","30","True","2024-01-30 17:07:49","R_7LEmGnT82HcPsQN","anonymous","EN","0.6000000238418579","I agree to participate in this study","Paul","Purple",3888,"no","no","no","yes","yes","yes","yes","yes","no",3888
"933","2024-01-30 17:07:28","2024-01-30 17:07:52","IP Address","100","23","True","2024-01-30 17:07:53","R_7uOGpLNB0JUUOpc","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Green",1,"","","","","","","","","",1
"934","2024-01-30 17:03:20","2024-01-30 17:07:54","IP Address","100","273","True","2024-01-30 17:07:54","R_5hzqoWQnjJmkJNA","anonymous","EN","1","I agree to participate in this study","Paul","Purple",1910,"no","yes","no","yes","no","yes","yes","no","no",1910
"935","2024-01-30 17:06:47","2024-01-30 17:07:58","IP Address","100","71","True","2024-01-30 17:07:59","R_5wXWk1Y3gnH1D2x","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",1024,"yes","yes","yes","yes","yes","no","yes","no","no",1024
"936","2024-01-30 17:04:37","2024-01-30 17:08:07","IP Address","100","210","True","2024-01-30 17:08:08","R_57s06nbx482SG7T","anonymous","EN","1","I agree to participate in this study","Paul","Purple",4868,"yes","yes","yes","yes","yes","yes","yes","no","no",4868
"937","2024-01-30 17:07:12","2024-01-30 17:08:08","IP Address","100","56","True","2024-01-30 17:08:09","R_36T77uVgjdsx86l","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",689,"yes","yes","no","yes","no","yes","yes","yes","no",689
"938","2024-01-30 16:59:32","2024-01-30 17:08:11","IP Address","100","519","True","2024-01-30 17:08:12","R_3OHhkuvn0JKmfG9","anonymous","EN","1","I agree to participate in this study","Paul","Purple",4766,"yes","no","yes","yes","no","no","yes","yes","no",4766
