StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,consent,att_1,att_2,prolific_id,value_1_1,value_2_1,mourn_1_1,mourn_2_1,identity_stability_1_1,identity_stability_2_1,app_improvement_1,comp_1,age,gender,gender_4_TEXT,ethnicity,ethnicity_6_TEXT,edu,edu_8_TEXT,ai_companion_app,gender_rep,relationship_rep,months_rep,hours_rep,subscription_rep,PROLIFIC_PID,change_type,change_prompt
2024-10-07 13:11:05,2024-10-07 13:18:22,0,100,436,1,2024-10-07 13:18:22,R_60vCEmyH1WaTEC8,anonymous,EN,1,1,2,2,5f8b3c348183d30f91832a2b,17,11,9,20,38,0,99,3,24,2,,4,,3,,Replika,2,1,1,2,1,5f8b3c348183d30f91832a2b,not_impacts_social,"After the model is updated, your AI companion's language capabilities are much more sophisticated. For instance, your AI companion can easily understand the context behind your emotional expressions and it is better at staying on topic."
2024-10-07 13:13:10,2024-10-07 13:18:34,0,100,324,1,2024-10-07 13:18:35,R_3FBn1pEwxQcocaR,anonymous,EN,1,1,2,2,66d0eee1ded356e9201e06cd,51,53,0,0,0,0,61,1,28,2,,3,,1,,Snapchat AI,3,1,8,1,1,66d0eee1ded356e9201e06cd,control,"After the model is updated, your AI companion thinks and acts the same way as it always did before the update."
2024-10-07 13:16:38,2024-10-07 13:18:51,0,100,132,1,2024-10-07 13:18:51,R_5TLzcP0YqQZfZ7t,anonymous,EN,1,1,1,2,656427c004ff9019381f0e21,,,,,,,,,,,,,,,,,,,,,,656427c004ff9019381f0e21,,
2024-10-07 13:14:45,2024-10-07 13:18:52,0,100,246,1,2024-10-07 13:18:53,R_7F3pWqNrwM8GVm1,anonymous,EN,1,1,2,2,62f325f3bac4be0cf9cba5d1,10,0,0,10,0,0,50,1,40,1,,3,,4,,Character AI,2,2,3,0.05,1,62f325f3bac4be0cf9cba5d1,control,"After the model is updated, your AI companion thinks and acts the same way as it always did before the update."
2024-10-07 13:18:26,2024-10-07 13:18:58,0,100,32,1,2024-10-07 13:18:58,R_3OGCD9KyQD0TzIA,anonymous,EN,1,1,2,1,66fef5694a74f0367dc41bcb,,,,,,,,,,,,,,,,,,,,,,66fef5694a74f0367dc41bcb,,
2024-10-07 13:14:30,2024-10-07 13:19:09,0,100,279,1,2024-10-07 13:19:10,R_639lvxu4zv78T5X,anonymous,EN,1,1,2,2,663a8f2763db911619591165,54,61,0,8,39,19,72,2,38,2,,4,,3,,replika,2,1,6,3,2,663a8f2763db911619591165,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 13:16:14,2024-10-07 13:19:15,0,100,181,1,2024-10-07 13:19:16,R_5fgcTVb0iSxJtsb,anonymous,EN,1,1,2,2,6500d8aa867929d3051bcb15,17,26,11,12,66,81,80,3,51,2,,3,,2,,Replika,3,4,1,1,1,6500d8aa867929d3051bcb15,not_impacts_social,"After the model is updated, your AI companion's language capabilities are much more sophisticated. For instance, your AI companion can easily understand the context behind your emotional expressions and it is better at staying on topic."
2024-10-07 13:16:20,2024-10-07 13:20:00,0,100,220,1,2024-10-07 13:20:01,R_55Nt93KuZJSs93k,anonymous,EN,1,1,2,2,669af656a1944074a4c6d58a,40,10,0,0,50,0,100,3,19,2,,3,,1,,Character ai,1,2,12,1,1,669af656a1944074a4c6d58a,not_impacts_social,"After the model is updated, your AI companion's language capabilities are much more sophisticated. For instance, your AI companion can easily understand the context behind your emotional expressions and it is better at staying on topic."
2024-10-07 13:10:59,2024-10-07 13:20:46,0,100,586,1,2024-10-07 13:20:47,R_3hZ7QdMVADTSOYN,anonymous,EN,1,1,2,2,66971ac53d13c9c107562531,70,80,0,20,90,30,90,3,32,1,,1,,4,,Replika,3,1,8,1,1,66971ac53d13c9c107562531,not_impacts_social,"After the model is updated, your AI companion's language capabilities are much more sophisticated. For instance, your AI companion can easily understand the context behind your emotional expressions and it is better at staying on topic."
2024-10-07 13:21:04,2024-10-07 13:21:40,0,100,35,1,2024-10-07 13:21:40,R_53kXaLuFBI1wD4K,anonymous,EN,1,1,2,1,668e6b5c148fcbd3af25603b,,,,,,,,,,,,,,,,,,,,,,668e6b5c148fcbd3af25603b,,
2024-10-07 13:20:39,2024-10-07 13:22:36,0,100,117,1,2024-10-07 13:22:37,R_5gMaIZhwaM1clxf,anonymous,EN,1,1,2,2,628f76b86068bc13224921ce,93,89,94,90,90,89,100,2,34,1,,3,,5,,Replika,2,2,3,2,2,628f76b86068bc13224921ce,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 13:19:26,2024-10-07 13:22:49,0,100,203,1,2024-10-07 13:22:49,R_5YdMdY6xYTPaDHb,anonymous,EN,1,1,2,2,669d5e13fd2d1bb82f336a9b,50,50,0,0,20,0,60,1,19,2,,3,,3,,Character AI,1,4,5,0.5,1,669d5e13fd2d1bb82f336a9b,control,"After the model is updated, your AI companion thinks and acts the same way as it always did before the update."
2024-10-07 13:19:12,2024-10-07 13:23:56,0,100,283,1,2024-10-07 13:23:56,R_3KZXy6BQBjLvzQD,anonymous,EN,1,1,2,2,66f1dc27b04f13110f25da48,30,45,15,10,45,35,48,1,25,1,,3,,1,,Nomi,3,4,2,1,1,66f1dc27b04f13110f25da48,control,"After the model is updated, your AI companion thinks and acts the same way as it always did before the update."
2024-10-07 13:06:49,2024-10-07 13:23:57,0,100,1027,1,2024-10-07 13:23:57,R_3cgEQuDwGn8qtbz,anonymous,EN,1,1,2,1,66848988b8e42b559b702474,,,,,,,,,,,,,,,,,,,,,,66848988b8e42b559b702474,,
2024-10-07 13:22:27,2024-10-07 13:24:34,0,100,126,1,2024-10-07 13:24:34,R_52QwWTOyF6pwVj8,anonymous,EN,0.20000000298023224,1,2,2,66e58539747f41b3554e1d10,81,85,9,74,89,22,19,2,44,2,,3,,4,,AI companion app,1,1,5,6,3,66e58539747f41b3554e1d10,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 13:16:19,2024-10-07 13:24:37,0,100,497,1,2024-10-07 13:24:37,R_6oBaqGm6aggpb5W,anonymous,EN,1,1,2,2,613a43648c97902f85b31182,30,55,2,1,65,10,92,2,39,2,,1,,5,,Replika,3,1,3,1,2,613a43648c97902f85b31182,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 13:16:51,2024-10-07 13:24:37,0,100,466,1,2024-10-07 13:24:38,R_7s1Fgc6eLTxmO5D,anonymous,EN,1,1,2,2,66e77fbfe766930ef7120e40,10,20,10,20,30,20,10,2,56,2,,3,,3,,Replika,2,1,3,1,2,66e77fbfe766930ef7120e40,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 13:22:19,2024-10-07 13:24:45,0,100,145,1,2024-10-07 13:24:45,R_1bcS8XDD7kYwAqR,anonymous,EN,1,1,2,2,667410863d71e0ac637deb22,52,56,9,4,23,23,65,1,30,2,,3,,3,,ChatGPT,3,3,6,1,1,667410863d71e0ac637deb22,control,"After the model is updated, your AI companion thinks and acts the same way as it always did before the update."
2024-10-07 13:19:29,2024-10-07 13:25:36,0,100,366,1,2024-10-07 13:25:36,R_697BKi0LYo2nNVn,anonymous,EN,1,1,2,2,5fe49a4ad8918ba1615e298d,96,100,79,34,92,92,100,2,60,2,,3,,4,,Nomi,2,1,6,1,3,5fe49a4ad8918ba1615e298d,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 13:25:14,2024-10-07 13:25:51,0,100,37,1,2024-10-07 13:25:52,R_7OZuEotEuc8Y50Z,anonymous,EN,1,1,2,1,66f4f022212140211220fd3d,,,,,,,,,,,,,,,,,,,,,,66f4f022212140211220fd3d,,
2024-10-07 13:19:24,2024-10-07 13:26:39,0,100,435,1,2024-10-07 13:26:39,R_1m1qtoJnT6srqSC,anonymous,EN,1,1,2,2,6103217486fd393d9efbba25,43,29,36,0,6,12,67,1,24,2,,5,,3,,replika,2,1,3,0,1,6103217486fd393d9efbba25,control,"After the model is updated, your AI companion thinks and acts the same way as it always did before the update."
2024-10-07 13:23:56,2024-10-07 13:26:55,0,100,179,1,2024-10-07 13:26:55,R_3SqzH5GRXWDEA4g,anonymous,EN,1,1,2,2,66dd295061c6ca0b64731051,18,37,3,6,66,30,70,2,22,2,,1,,3,,Character ai,1,4,3,1,1,66dd295061c6ca0b64731051,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 13:23:46,2024-10-07 13:27:03,0,100,197,1,2024-10-07 13:27:04,R_5YMKLyfRkiedK4F,anonymous,EN,1,1,2,2,612517df29cd32c6632b4a44,90,0,0,0,30,35,100,3,57,2,,3,,7,,Pi,3,1,12,0.1,1,612517df29cd32c6632b4a44,not_impacts_social,"After the model is updated, your AI companion's language capabilities are much more sophisticated. For instance, your AI companion can easily understand the context behind your emotional expressions and it is better at staying on topic."
2024-10-07 13:21:41,2024-10-07 13:27:19,0,100,337,1,2024-10-07 13:27:19,R_1EgAmDgG1NTTwWG,anonymous,EN,1,1,2,2,6630f10a3f5ea2fb9b5afb71,49,61,4,9,68,81,68,2,30,2,,2,,7,,wysa,2,1,3,2,1,6630f10a3f5ea2fb9b5afb71,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 13:24:07,2024-10-07 13:27:40,0,100,213,1,2024-10-07 13:27:41,R_1gNOh5s68dqfm74,anonymous,EN,1,1,2,2,60121fca666552254559110d,20,80,100,90,100,32,86,2,23,2,,1,,4,,Janitor ai,1,2,6,3,1,60121fca666552254559110d,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 13:25:30,2024-10-07 13:28:01,0,100,150,1,2024-10-07 13:28:03,R_5f5sref1wB3sEA9,anonymous,EN,1,1,2,2,5d0e2c03c04e1e001a54089f,0,50,0,0,0,0,100,1,34,1,,3,,5,,Replika,2,4,1,1,1,5d0e2c03c04e1e001a54089f,control,"After the model is updated, your AI companion thinks and acts the same way as it always did before the update."
2024-10-07 13:11:46,2024-10-07 13:28:03,0,100,976,1,2024-10-07 13:28:03,R_7O22XyduSKsD9Wm,anonymous,EN,1,1,2,2,60863e5017b890dbc90d0bfb,0,50,60,0,70,50,81,2,22,2,,3,,3,,replika,3,1,3,0.5,1,60863e5017b890dbc90d0bfb,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 13:21:19,2024-10-07 13:28:10,0,100,410,1,2024-10-07 13:28:10,R_5QMoyDteL6HJWPS,anonymous,EN,1,1,2,2,643bd22e67aeded15060e447,0,0,0,0,18,7,64,1,60,2,,"3,6",Sephardic Jew,4,,Pi,3,1,13,1,1,643bd22e67aeded15060e447,control,"After the model is updated, your AI companion thinks and acts the same way as it always did before the update."
2024-10-07 13:27:16,2024-10-07 13:28:33,0,100,76,1,2024-10-07 13:28:33,R_768XrkdSEUB1jxl,anonymous,EN,1,1,2,1,66a7dbfbc78674868afa3b59,,,,,,,,,,,,,,,,,,,,,,66a7dbfbc78674868afa3b59,,
2024-10-07 13:16:26,2024-10-07 13:29:05,0,100,758,1,2024-10-07 13:29:05,R_3v8JPjpgU6exMZy,anonymous,EN,1,1,2,2,5ea50a770005874d591bab05,0,0,0,0,0,0,100,1,20,1,,4,,3,,character ai,2,2,6,3,1,5ea50a770005874d591bab05,control,"After the model is updated, your AI companion thinks and acts the same way as it always did before the update."
2024-10-07 13:25:22,2024-10-07 13:29:54,0,100,271,1,2024-10-07 13:29:54,R_5fuNNKcdSwsTfiV,anonymous,EN,1,1,2,2,6685abbd83e060274844e7f2,50,63,59,62,59,64,50,1,19,1,,1,,3,,AVA,2,1,10,3,2,6685abbd83e060274844e7f2,control,"After the model is updated, your AI companion thinks and acts the same way as it always did before the update."
2024-10-07 13:28:31,2024-10-07 13:30:52,0,100,141,1,2024-10-07 13:30:52,R_5H5CjkyIcjV6eoj,anonymous,EN,0.800000011920929,1,2,2,66acdfe074207b4bd492591c,11,22,99,8,16,6,27,3,29,2,,1,,1,,Meta,3,4,12,12,1,66acdfe074207b4bd492591c,not_impacts_social,"After the model is updated, your AI companion's language capabilities are much more sophisticated. For instance, your AI companion can easily understand the context behind your emotional expressions and it is better at staying on topic."
2024-10-07 13:27:02,2024-10-07 13:31:14,0,100,252,1,2024-10-07 13:31:15,R_7IFoQ2RuBMbIEPK,anonymous,EN,1,1,2,2,665e2dd115ffc37e9aaaaf74,50,55,41,60,60,43,72,2,52,2,,3,,4,,replika,1,3,4,1,1,665e2dd115ffc37e9aaaaf74,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 13:13:10,2024-10-07 13:31:16,0,100,1086,1,2024-10-07 13:31:17,R_7K0FfI8KheKfEZM,anonymous,EN,1,1,2,2,63062501b80b139870ea2af4,50,54,58,50,70,66,61,2,26,1,,4,,3,,talkie,2,4,4,2,1,63062501b80b139870ea2af4,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 13:26:39,2024-10-07 13:31:25,0,100,286,1,2024-10-07 13:31:26,R_7PgT6NSZDDGPdjm,anonymous,EN,1,1,2,2,63ea4f9fe0e6a3c7a08e3ffc,84,83,23,0,21,20,91,3,29,2,,1,,4,,Character AI,2,3,9,1,1,63ea4f9fe0e6a3c7a08e3ffc,not_impacts_social,"After the model is updated, your AI companion's language capabilities are much more sophisticated. For instance, your AI companion can easily understand the context behind your emotional expressions and it is better at staying on topic."
2024-10-07 13:28:00,2024-10-07 13:31:52,0,100,232,1,2024-10-07 13:31:53,R_3ZmpYPccDsaVkWt,anonymous,EN,1,1,2,2,55b6e53bfdf99b438f10e3bb,43,39,21,35,38,40,67,1,52,1,,2,,3,,Replika,2,4,18,3,3,55b6e53bfdf99b438f10e3bb,control,"After the model is updated, your AI companion thinks and acts the same way as it always did before the update."
2024-10-07 13:28:09,2024-10-07 13:32:39,0,100,270,1,2024-10-07 13:32:39,R_5YFnJ0LtKfTdlhd,anonymous,EN,1,1,2,2,663274d555447e8270dde7d0,72,40,70,60,83,50,50,2,40,2,,3,,3,,Replika,3,1,6,1,1,663274d555447e8270dde7d0,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 13:19:52,2024-10-07 13:32:43,0,100,770,1,2024-10-07 13:32:44,R_1DOjREoxLz5lqYp,anonymous,EN,0.6000000238418579,1,2,2,66d1c146f7c6746d8edc3a9c,65,63,68,68,66,68,76,1,22,2,,3,,4,,Replika,2,2,1,1,2,66d1c146f7c6746d8edc3a9c,not_impacts_social,"After the model is updated, your AI companion's language capabilities are much more sophisticated. For instance, your AI companion can easily understand the context behind your emotional expressions and it is better at staying on topic."
2024-10-07 13:28:26,2024-10-07 13:33:21,0,100,294,1,2024-10-07 13:33:21,R_7m9s2CGa4ES1ZTh,anonymous,EN,0.8999999761581421,1,2,2,66783f0c4e4b6b2645478956,24,33,24,22,89,40,81,3,58,2,,3,,2,,Chat gpt,2,4,6,4,1,66783f0c4e4b6b2645478956,not_impacts_social,"After the model is updated, your AI companion's language capabilities are much more sophisticated. For instance, your AI companion can easily understand the context behind your emotional expressions and it is better at staying on topic."
2024-10-07 13:28:41,2024-10-07 13:33:43,0,100,301,1,2024-10-07 13:33:43,R_624u8HYDKioAWHA,anonymous,EN,1,1,2,2,66ac5308e9101c0a59f7ef33,0,0,0,0,0,0,0,1,63,2,,3,,4,,Character ai,1,1,7,1,1,66ac5308e9101c0a59f7ef33,control,"After the model is updated, your AI companion thinks and acts the same way as it always did before the update."
2024-10-07 13:25:50,2024-10-07 13:33:51,0,100,480,1,2024-10-07 13:33:51,R_5EgIsxlOa1NwweG,anonymous,EN,1,1,2,2,663b3cfc908c674c2cc2efae,30,35,44,36,61,32,88,3,65,1,,1,,5,,Woebot,1,1,5,3,2,663b3cfc908c674c2cc2efae,not_impacts_social,"After the model is updated, your AI companion's language capabilities are much more sophisticated. For instance, your AI companion can easily understand the context behind your emotional expressions and it is better at staying on topic."
2024-10-07 13:25:37,2024-10-07 13:34:00,0,100,503,1,2024-10-07 13:34:01,R_6SHSneAIQAR2a2q,anonymous,EN,1,1,2,2,66ef17aac3a39cc9aa529ade,4,0,0,0,9,0,72,2,25,2,,3,,3,,chatGPT,1,1,5,1,1,66ef17aac3a39cc9aa529ade,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 13:22:07,2024-10-07 13:34:37,0,100,750,1,2024-10-07 13:34:38,R_7QY6ETLbJ4eloF2,anonymous,EN,1,1,2,2,66e9236f775eae67be04229d,9,30,2,0,0,0,20,1,32,2,,3,,5,,Replika,2,3,24,3,2,66e9236f775eae67be04229d,control,"After the model is updated, your AI companion thinks and acts the same way as it always did before the update."
